src,dst,split,class
data\cleaned\Tomato__Tomato_mosaic_virus\97aa541d-9ac5-4933-8977-2bd64094ad38___PSU_CG 2070.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\97aa541d-9ac5-4933-8977-2bd64094ad38___PSU_CG 2070.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\97465c93-52c3-4df9-a820-de9ae6f4d03e___PSU_CG 2232.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\97465c93-52c3-4df9-a820-de9ae6f4d03e___PSU_CG 2232.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3d028390-f367-423b-b0f7-a44e2cac2393___PSU_CG 2205.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\3d028390-f367-423b-b0f7-a44e2cac2393___PSU_CG 2205.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\94cfe1f8-8f00-48a1-abd2-6a4f8e2a4c55___PSU_CG 2077.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\94cfe1f8-8f00-48a1-abd2-6a4f8e2a4c55___PSU_CG 2077.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\82a23930-4324-4d3e-b599-9861796f01db___PSU_CG 2366.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\82a23930-4324-4d3e-b599-9861796f01db___PSU_CG 2366.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3ecbb7b8-ad66-4944-886e-de2ae2c2c35e___PSU_CG 2095.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\3ecbb7b8-ad66-4944-886e-de2ae2c2c35e___PSU_CG 2095.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9ef0e7b7-ce38-4829-aad9-23b954a26000___PSU_CG 2324.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\9ef0e7b7-ce38-4829-aad9-23b954a26000___PSU_CG 2324.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9563b3bb-b942-4d32-9582-0b4021aaf116___PSU_CG 2229.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\9563b3bb-b942-4d32-9582-0b4021aaf116___PSU_CG 2229.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2d981dde-7e7f-4486-ae83-cdb9b28c7904___PSU_CG 2258.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2d981dde-7e7f-4486-ae83-cdb9b28c7904___PSU_CG 2258.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\05a31ee3-d097-4e32-a1fe-ef11f84ff374___PSU_CG 2149.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\05a31ee3-d097-4e32-a1fe-ef11f84ff374___PSU_CG 2149.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8b43c3f3-73ae-47bc-a620-079ebeeb10a4___PSU_CG 2094.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\8b43c3f3-73ae-47bc-a620-079ebeeb10a4___PSU_CG 2094.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2df35be7-ba8c-4ff6-a608-f7c481c59ede___PSU_CG 2202.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2df35be7-ba8c-4ff6-a608-f7c481c59ede___PSU_CG 2202.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2f240e5e-cbb9-406a-98aa-12028411429c___PSU_CG 2123.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2f240e5e-cbb9-406a-98aa-12028411429c___PSU_CG 2123.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\96c9cc98-5faf-49ad-826b-11f3ecd64577___PSU_CG 2161.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\96c9cc98-5faf-49ad-826b-11f3ecd64577___PSU_CG 2161.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8b75624a-5775-4d44-a2e0-62243632b4a9___PSU_CG 2279.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\8b75624a-5775-4d44-a2e0-62243632b4a9___PSU_CG 2279.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2f8c596f-15d8-4524-b527-8617329c1819___PSU_CG 2146.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2f8c596f-15d8-4524-b527-8617329c1819___PSU_CG 2146.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\89bc4fcf-1c6c-4285-84b5-564fd657e150___PSU_CG 2419.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\89bc4fcf-1c6c-4285-84b5-564fd657e150___PSU_CG 2419.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7ddb3878-8899-42bd-8ec1-5ee012f30cf2___PSU_CG 2188.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\7ddb3878-8899-42bd-8ec1-5ee012f30cf2___PSU_CG 2188.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\99e849b4-3c38-4a96-ba96-14a133861e06___PSU_CG 2151.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\99e849b4-3c38-4a96-ba96-14a133861e06___PSU_CG 2151.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8e59061b-3802-4297-8724-a001efb95268___PSU_CG 2064.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\8e59061b-3802-4297-8724-a001efb95268___PSU_CG 2064.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\802d3f0c-8f4d-43ec-8bc9-c8bb43c2f8c2___PSU_CG 2354.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\802d3f0c-8f4d-43ec-8bc9-c8bb43c2f8c2___PSU_CG 2354.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3f2e59c8-d048-4995-adc0-a9a758044b8d___PSU_CG 2206.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\3f2e59c8-d048-4995-adc0-a9a758044b8d___PSU_CG 2206.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2ffd2426-1463-48aa-a3bb-622ece568219___PSU_CG 2137.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2ffd2426-1463-48aa-a3bb-622ece568219___PSU_CG 2137.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2d053972-2f30-414c-9de9-e37c98e44648___PSU_CG 2104.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\2d053972-2f30-414c-9de9-e37c98e44648___PSU_CG 2104.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\4e35d3db-e33d-493d-80f2-6a3fdce77959___PSU_CG 2135.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\4e35d3db-e33d-493d-80f2-6a3fdce77959___PSU_CG 2135.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3a99961c-cc66-44a9-b2c7-4d5a0714e839___PSU_CG 2162.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\3a99961c-cc66-44a9-b2c7-4d5a0714e839___PSU_CG 2162.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7dd798aa-f748-4ac3-9f6d-d4ced4a27403___PSU_CG 2374.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\7dd798aa-f748-4ac3-9f6d-d4ced4a27403___PSU_CG 2374.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7e30ae4f-05e2-4806-ad63-c86fb601d445___PSU_CG 2412.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\7e30ae4f-05e2-4806-ad63-c86fb601d445___PSU_CG 2412.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9586aed6-53c5-4245-8994-a60ac12e422c___PSU_CG 2361.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\9586aed6-53c5-4245-8994-a60ac12e422c___PSU_CG 2361.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8d37ec47-c16b-4d56-a19e-0cf49690a30a___PSU_CG 2197.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\8d37ec47-c16b-4d56-a19e-0cf49690a30a___PSU_CG 2197.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7d961b54-7557-4800-ae6a-00b6945f99c0___PSU_CG 2293.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\7d961b54-7557-4800-ae6a-00b6945f99c0___PSU_CG 2293.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7db0dde8-3597-4a71-8fc1-cc6bc1dd89c4___PSU_CG 2196.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\7db0dde8-3597-4a71-8fc1-cc6bc1dd89c4___PSU_CG 2196.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\4c518a8d-6ecc-45c2-b14c-f610a400c950___PSU_CG 2370.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\4c518a8d-6ecc-45c2-b14c-f610a400c950___PSU_CG 2370.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9fb02b86-77fe-450a-a85e-276cf7d1c1fb___PSU_CG 2376.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\9fb02b86-77fe-450a-a85e-276cf7d1c1fb___PSU_CG 2376.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\86965ac5-b790-4218-a3c6-216d10da5211___PSU_CG 2066.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\86965ac5-b790-4218-a3c6-216d10da5211___PSU_CG 2066.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7d688270-b9e9-41fb-a22a-6af2f6285b46___PSU_CG 2091.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\7d688270-b9e9-41fb-a22a-6af2f6285b46___PSU_CG 2091.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3cb6ee9b-8550-4216-bde5-814807add4e5___PSU_CG 2395.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\3cb6ee9b-8550-4216-bde5-814807add4e5___PSU_CG 2395.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\99a4b1cb-e55a-4954-a7c5-ebb0cc57ed2a___PSU_CG 2096.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\99a4b1cb-e55a-4954-a7c5-ebb0cc57ed2a___PSU_CG 2096.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8bfa3082-1cd3-4520-b8cc-2fae871dbc55___PSU_CG 2239.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\8bfa3082-1cd3-4520-b8cc-2fae871dbc55___PSU_CG 2239.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\03b6acc7-41a6-4670-b47c-bef6d4baea18___PSU_CG 2363.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\03b6acc7-41a6-4670-b47c-bef6d4baea18___PSU_CG 2363.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\983cd485-5bc8-46a0-94cc-26c522228508___PSU_CG 2397.JPG,data\processed\train\Tomato__Tomato_mosaic_virus\983cd485-5bc8-46a0-94cc-26c522228508___PSU_CG 2397.JPG,train,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9a3941e6-32bc-4417-862b-2f03e4040b65___PSU_CG 2159.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\9a3941e6-32bc-4417-862b-2f03e4040b65___PSU_CG 2159.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\4ab92098-cb26-40ef-b145-fbd1cdde9bd5___PSU_CG 2392.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\4ab92098-cb26-40ef-b145-fbd1cdde9bd5___PSU_CG 2392.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\847307bc-58ab-45fc-8001-f1e07a38bc82___PSU_CG 2065.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\847307bc-58ab-45fc-8001-f1e07a38bc82___PSU_CG 2065.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9ec78399-de3a-4431-a5fc-e100406c5642___PSU_CG 2275.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\9ec78399-de3a-4431-a5fc-e100406c5642___PSU_CG 2275.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3b0a3f5d-ff2c-4c7b-a8b9-71d8daa6dd4f___PSU_CG 2097.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\3b0a3f5d-ff2c-4c7b-a8b9-71d8daa6dd4f___PSU_CG 2097.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8babd25a-f124-4d1f-a57a-5db347b34f0d___PSU_CG 2355.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\8babd25a-f124-4d1f-a57a-5db347b34f0d___PSU_CG 2355.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8a398af5-59cc-4d7e-9de9-07c5a5bb2cf3___PSU_CG 2116.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\8a398af5-59cc-4d7e-9de9-07c5a5bb2cf3___PSU_CG 2116.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\5b09c1a9-f5ca-4c26-a627-a6ac6b2045cb___PSU_CG 2247.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\5b09c1a9-f5ca-4c26-a627-a6ac6b2045cb___PSU_CG 2247.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8a01c89e-3a9f-465a-ac47-79cc99f5ffaa___PSU_CG 2329.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\8a01c89e-3a9f-465a-ac47-79cc99f5ffaa___PSU_CG 2329.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\7d35f41d-27d1-4ff8-8527-54ca210a47b5___PSU_CG 2359.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\7d35f41d-27d1-4ff8-8527-54ca210a47b5___PSU_CG 2359.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\3b990211-ec63-4cb4-a502-ca99b4764dfb___PSU_CG 2126.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\3b990211-ec63-4cb4-a502-ca99b4764dfb___PSU_CG 2126.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\2fa22081-5533-4b18-9a8f-671f210db37e___PSU_CG 2092.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\2fa22081-5533-4b18-9a8f-671f210db37e___PSU_CG 2092.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\830ed62d-ec4b-4df9-97fe-fddf36d7c3cb___PSU_CG 2301.JPG,data\processed\val\Tomato__Tomato_mosaic_virus\830ed62d-ec4b-4df9-97fe-fddf36d7c3cb___PSU_CG 2301.JPG,val,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\4ab5b752-6622-42f2-8743-fa9c9b03e137___PSU_CG 2120.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\4ab5b752-6622-42f2-8743-fa9c9b03e137___PSU_CG 2120.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8af472ce-108f-4478-807f-cdf8f4cbdceb___PSU_CG 2218.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\8af472ce-108f-4478-807f-cdf8f4cbdceb___PSU_CG 2218.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\5b9b782e-cabd-447c-b690-4b8a29bf7f7e___PSU_CG 2231.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\5b9b782e-cabd-447c-b690-4b8a29bf7f7e___PSU_CG 2231.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\8a000704-8eda-40bd-b07d-d04634d4fe72___PSU_CG 2238.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\8a000704-8eda-40bd-b07d-d04634d4fe72___PSU_CG 2238.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9155ae3a-ecb2-4744-b60b-60f96f4e3ba8___PSU_CG 2191.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\9155ae3a-ecb2-4744-b60b-60f96f4e3ba8___PSU_CG 2191.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\897f830b-569c-46e0-8c27-1b82504ae77f___PSU_CG 2113.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\897f830b-569c-46e0-8c27-1b82504ae77f___PSU_CG 2113.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\9c96bbe3-5599-4e31-996f-ae37d75872f5___PSU_CG 2215.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\9c96bbe3-5599-4e31-996f-ae37d75872f5___PSU_CG 2215.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_mosaic_virus\875b2d3c-44cd-440c-8807-8f52b1e7d45a___PSU_CG 2318.JPG,data\processed\test\Tomato__Tomato_mosaic_virus\875b2d3c-44cd-440c-8807-8f52b1e7d45a___PSU_CG 2318.JPG,test,Tomato__Tomato_mosaic_virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f2aaa59-4a61-4dde-bd0a-cc5d414d8d1a___UF.GRC_YLCV_Lab 02611.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f2aaa59-4a61-4dde-bd0a-cc5d414d8d1a___UF.GRC_YLCV_Lab 02611.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\616ab037-f8ad-4a57-be0e-89c4f97f449c___UF.GRC_YLCV_Lab 02588.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\616ab037-f8ad-4a57-be0e-89c4f97f449c___UF.GRC_YLCV_Lab 02588.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f3c91c0-ffa1-4de4-9830-2c7bc5ec3760___UF.GRC_YLCV_Lab 03135.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f3c91c0-ffa1-4de4-9830-2c7bc5ec3760___UF.GRC_YLCV_Lab 03135.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5cb3fe34-47de-4f36-8973-2aac2ce563ce___UF.GRC_YLCV_Lab 09366.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5cb3fe34-47de-4f36-8973-2aac2ce563ce___UF.GRC_YLCV_Lab 09366.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\612c246b-6f3b-4b5d-a13b-a8c028d86873___YLCV_NREC 2836.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\612c246b-6f3b-4b5d-a13b-a8c028d86873___YLCV_NREC 2836.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dca9b56-a818-419c-8187-6ebdf4ad1991___YLCV_GCREC 2795.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5dca9b56-a818-419c-8187-6ebdf4ad1991___YLCV_GCREC 2795.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dfc9f5a-e6ba-443c-a875-458aa4b973cb___YLCV_GCREC 2561.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5dfc9f5a-e6ba-443c-a875-458aa4b973cb___YLCV_GCREC 2561.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce2524a-e6a4-4948-84ad-7528645340cf___UF.GRC_YLCV_Lab 01864.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce2524a-e6a4-4948-84ad-7528645340cf___UF.GRC_YLCV_Lab 01864.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5eb231c8-5ad1-4cc9-98b8-4de3adc75649___UF.GRC_YLCV_Lab 09498.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5eb231c8-5ad1-4cc9-98b8-4de3adc75649___UF.GRC_YLCV_Lab 09498.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f8df16c-cd33-47bd-94c2-be892dd7736a___UF.GRC_YLCV_Lab 01474.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f8df16c-cd33-47bd-94c2-be892dd7736a___UF.GRC_YLCV_Lab 01474.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5c7dcb4f-baed-40f6-9582-e39829b59f95___YLCV_GCREC 2569.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5c7dcb4f-baed-40f6-9582-e39829b59f95___YLCV_GCREC 2569.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d17bf6d-7f79-4b0b-a86e-eafd30ef138a___UF.GRC_YLCV_Lab 01551.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5d17bf6d-7f79-4b0b-a86e-eafd30ef138a___UF.GRC_YLCV_Lab 01551.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5e70b8f4-26db-4ac4-a23a-dac4fd0be93a___YLCV_GCREC 5401.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5e70b8f4-26db-4ac4-a23a-dac4fd0be93a___YLCV_GCREC 5401.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5ed671ca-8fc7-4834-88d7-e326eb88a9b4___YLCV_NREC 0317.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5ed671ca-8fc7-4834-88d7-e326eb88a9b4___YLCV_NREC 0317.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5eaecce2-01dc-449a-97eb-cd30ebc20895___YLCV_NREC 2627.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5eaecce2-01dc-449a-97eb-cd30ebc20895___YLCV_NREC 2627.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\615e005c-feb3-4319-b4f6-6c1ec32fe1cf___UF.GRC_YLCV_Lab 02036.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\615e005c-feb3-4319-b4f6-6c1ec32fe1cf___UF.GRC_YLCV_Lab 02036.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d996020-8061-4722-be87-182d16ba8503___UF.GRC_YLCV_Lab 08582.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5d996020-8061-4722-be87-182d16ba8503___UF.GRC_YLCV_Lab 08582.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dfaed12-8031-49bc-8e40-df3c7e33eb07___YLCV_NREC 0072.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5dfaed12-8031-49bc-8e40-df3c7e33eb07___YLCV_NREC 0072.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5c7f3f68-f289-40cd-a434-31b213ca9083___YLCV_NREC 2214.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5c7f3f68-f289-40cd-a434-31b213ca9083___YLCV_NREC 2214.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dc0f3b8-50d7-4843-9cc2-3c7e6d94a66f___YLCV_NREC 2951.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5dc0f3b8-50d7-4843-9cc2-3c7e6d94a66f___YLCV_NREC 2951.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f40e824-ea8d-4776-bf4c-990c4dde9202___UF.GRC_YLCV_Lab 03183.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f40e824-ea8d-4776-bf4c-990c4dde9202___UF.GRC_YLCV_Lab 03183.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5ecb534e-cd8d-4e0d-b86f-96ee587acb3c___YLCV_NREC 2157.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5ecb534e-cd8d-4e0d-b86f-96ee587acb3c___YLCV_NREC 2157.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\615a35a3-9a43-4325-8411-6548b893df15___YLCV_GCREC 2851.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\615a35a3-9a43-4325-8411-6548b893df15___YLCV_GCREC 2851.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
